ContractNumber,VendorName,ContractStartDate,ContractStopDate,NDCWithDashes,SubItemIdentifier,PackageDescription,Generic,TradeName,VAClass,Covered,PrimeVendor,Price,PriceStartDate,PriceStopDate,PriceType,Non-TAA
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,59762-2440-07,,100,DOXAZOSIN MESYLATE 4MG TAB,DOXAZOSIN MESYLATE 4MG TAB,CV150,T,T,3.02,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,59762-2480-07,,100,DOXAZOSIN MESYLATE 8MG TAB,DOXAZOSIN MESYLATE 8MG TAB,CV150,T,T,36.66,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,59762-2858-01,,30,EXEMESTANE 25MG TAB,EXEMESTANE 25MG TAB,AN900,T,T,5.08,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,59762-2888-06,,6X10,"ASENAPINE 10MG TAB,SUBLINGUAL,UD BLACK CHERRY","ASENAPINE 10MG TAB,SUBLINGUAL,UD BLACK CHERRY",CN709,T,T,57.65,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,59762-3051-01,,10,"AZITHROMYCIN 1GM/PKT PWDR,ORAL","AZITHROMYCIN 1GM/PKT PWDR,ORAL",AM200,T,T,85.32,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,59762-3051-02,,3,"AZITHROMYCIN 1GM/PKT PWDR,ORAL","AZITHROMYCIN 1GM/PKT PWDR,ORAL",AM200,T,T,33.88,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,59762-3304-01,,100,NITROGLYCERIN  0.4MG TAB,NITROGLYCERIN  0.4MG TAB,CV250,T,T,2.98,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,59762-3304-03,,100,NITROGLYCERIN  0.4MG TAB,NITROGLYCERIN  0.4MG TAB,CV250,T,T,2.32,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,59762-3717-09,,100,TRIAZOLAM 0.125MG TAB,TRIAZOLAM 0.125MG TAB,CN302,T,T,1.21,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,59762-3718-03,,500,TRIAZOLAM 0.25MG TAB,TRIAZOLAM 0.25MG TABLETS,CN302,T,T,70.86,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,59762-3718-09,,100,TRIAZOLAM 0.25MG TAB,TRIAZOLAM 0.25MG TAB,CN302,T,T,29.86,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,59762-3719-01,,100,ALPRAZOLAM 0.25MG TAB,ALPRAZOLAM 0.25MG TABLETS,CN302,T,T,1.04,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,59762-3719-03,,500,ALPRAZOLAM 0.25MG TAB,ALPRAZOLAM 0.25MG TABLETS,CN302,T,T,6.29,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,59762-3719-04,,1000,ALPRAZOLAM 0.25MG TAB,ALPRAZOLAM 0.25MG TABLETS,CN302,T,T,8.86,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,59762-3720-01,,100,ALPRAZOLAM 0.5MG TAB,ALPRAZOLAM 0.5MG TABLETS,CN302,T,T,1.30,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,59762-3720-03,,500,ALPRAZOLAM 0.5MG TAB,ALPRAZOLAM 0.5MG TABLETS,CN302,T,T,6.41,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,59762-3720-04,,1000,ALPRAZOLAM 0.5MG TAB,ALPRAZOLAM 0.5MG TABLETS,CN302,T,T,10.96,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,59762-3721-01,,100,ALPRAZOLAM 1MG TAB,ALPRAZOLAM 1MG TABLETS,CN302,T,T,1.51,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,59762-3721-03,,500,ALPRAZOLAM 1MG TAB,ALPRAZOLAM 1MG TABLETS,CN302,T,T,6.66,01/01/2025,03/31/2025,Big4,Compliant
V797D-60657,Almatica LLC.,09/01/2016,09/01/2025,52427-0806-90,,90,"GABAPENTIN (GRALISE) 600MG TAB,SA",GRALISE 600MG TAB,CN900,T,T,648.30,01/01/2025,09/01/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,59762-3721-04,,1000,ALPRAZOLAM 1MG TAB,ALPRAZOLAM 1MG TABLETS,CN302,T,T,11.41,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,59762-3722-01,,100,ALPRAZOLAM 2MG TAB,ALPRAZOLAM 2MG TABLETS,CN302,T,T,3.48,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,59762-3722-03,,500,ALPRAZOLAM 2MG TAB,ALPRAZOLAM 2MG TABLETS,CN302,T,T,16.03,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,59762-4440-02,,21,METHYLPREDNISOLONE 4MG TAB,METHYLPREDNISOLONE 4MG TAB,HS051,T,T,1.47,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,59762-4440-03,,100,METHYLPREDNISOLONE 4MG TAB,METHYLPREDNISOLONE 4MG TAB,HS051,T,T,27.06,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,59762-4921-01,,100,NITROGLYCERIN  0.3MG TAB,NITROGLYCERIN  0.3MG TAB,CV250,T,T,3.95,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,59762-5000-05,,100,SULFASALAZINE 500MG TAB,SULFASALAZINE 500MG TAB,GA900,T,T,8.59,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,59762-5000-06,,300,SULFASALAZINE 500MG TAB,SULFASALAZINE 500MG TAB,GA900,T,T,22.90,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,59762-5007-01,,60,MISOPROSTOL 100MCG TAB,MISOPROSTOL 100MCG TAB,GA309,T,T,12.21,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,59762-5007-02,,120,MISOPROSTOL 100MCG TAB,MISOPROSTOL 100MCG TAB,GA309,T,T,31.67,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,59762-5008-01,,60,MISOPROSTOL 200MCG TAB,MISOPROSTOL 200MCG TAB,GA309,T,T,15.44,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,59762-5008-02,,100,MISOPROSTOL 200MCG TAB,MISOPROSTOL 200MCG TAB,GA309,T,T,25.73,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,59762-5420-01,,100,HYDROXYZINE PAMOATE 50MG CAP,HYDROXYZINE PAMOATE 50MG CAP,AH105,T,T,20.68,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,60758-0119-05,,5ML,"PREDNISOLONE ACETATE 1% SUSP,OPH","PREDNISOLONE ACETATE 1% SUSP,OPH",OP300,T,T,10.53,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,60758-0119-10,,10ML,"PREDNISOLONE ACETATE 1% SUSP,OPH","PREDNISOLONE ACETATE 1% SUSP,OPH",OP300,T,T,14.43,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,60758-0119-15,,15ML,"PREDNISOLONE ACETATE 1% SUSP,OPH","PREDNISOLONE ACETATE 1% SUSP,OPH",OP300,T,T,31.59,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,60758-0670-60,,60GM,"DAPSONE 5% GEL,TOP","DAPSONE 5% GEL,TOP",DE752,T,T,68.78,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,60758-0670-90,,90GM,"DAPSONE 5% GEL,TOP","DAPSONE 5% GEL,TOP",DE752,T,T,97.31,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,60758-0773-05,,5ML,"KETOROLAC TROMETHAMINE 0.4% SOLN,OPH","KETOROLAC TROMETHAMINE 0.4% SOLN,OPH",OP300,T,T,30.38,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,60758-0880-05,,5ML,"FLUOROMETHOLONE 0.1% SUSP,OPH",FML 0.1% OPHTHALMIC SUSPENSION,OP300,T,T,48.04,01/01/2025,03/31/2025,Big4,Compliant
V797D-50559,"Greenstone, LLC",03/01/2016,03/31/2025,60758-0880-10,,10ML,"FLUOROMETHOLONE 0.1% SUSP,OPH","FLUOROMETHOLONE 0.1% SUSP,OPH",OP300,T,T,99.03,01/01/2025,03/31/2025,Big4,Compliant
V797D-50589,"Greer Laboratories, Inc.",05/15/2016,05/31/2026,59617-0015-02,,30,"MIXED POLLENS ALLERGEN EXTRACT,300IR, ORAL",ORALAIR 300IR,DX100,T,F,286.99,01/01/2025,05/31/2026,Big4,Compliant
V797D-60657,Almatica LLC.,09/01/2016,09/01/2025,52427-0285-01,,100,"NITROFURANTOIN MONOHYDRATE/MACROCRYSTALLINE 100MG CAP,SA",MACROBID 100MG CAPSULES,AM600,T,T,393.82,01/01/2025,09/01/2025,Big4,Compliant
V797D-60657,Almatica LLC.,09/01/2016,09/01/2025,52427-0435-90,,90,HYDROCHLOROTHIAZIDE 12.5MG/LISINOPRIL 10MG TAB,ZESTORETIC 10MG/12.5MG TAB,CV400,T,T,702.90,01/01/2025,09/01/2025,Big4,Compliant
V797D-60657,Almatica LLC.,09/01/2016,09/01/2025,52427-0436-90,,90,HYDROCHLOROTHIAZIDE 12.5MG/LISINOPRIL 20MG TAB,ZESTORETIC 20MG/12.5MG TAB,CV400,T,T,768.11,01/01/2025,09/01/2025,Big4,Compliant
V797D-60657,Almatica LLC.,09/01/2016,09/01/2025,52427-0437-90,,90,HYDROCHLOROTHIAZIDE 25MG/LISINOPRIL 20MG TAB,ZESTORETIC 20MG/25MG TAB,CV40,T,T,741.27,01/01/2025,09/01/2025,Big4,Compliant
V797D-60657,Almatica LLC.,09/01/2016,09/01/2025,52427-0632-30,,30,VENLAFAXINE BES ER 112.5 MG TB,VENLAFAXINE BES ER 112.5 MG TB,CN609,T,T,145.41,01/01/2025,09/01/2025,Big4,Compliant
V797D-60657,Almatica LLC.,09/01/2016,09/01/2025,52427-0658-30,,30,"LORAZEPAM 1MG CAP,SA",LOREEV 1MG XR CAP,CN302,T,T,300.75,01/01/2025,09/01/2025,Big4,Compliant
V797D-60657,Almatica LLC.,09/01/2016,09/01/2025,52427-0661-30,,30,"LORAZEPAM 1.5MG CAP,SA",LOREEV 1.5MG XR CAP,CN302,T,T,334.04,01/01/2025,09/01/2025,Big4,Compliant
V797D-60657,Almatica LLC.,09/01/2016,09/01/2025,52427-0663-30,,30,"LORAZEPAM 2MG CAP,SA",LOREEV 2MG XR CAP,CN302,T,T,300.75,01/01/2025,09/01/2025,Big4,Compliant
V797D-60657,Almatica LLC.,09/01/2016,09/01/2025,52427-0664-30,,30,"SERTRALINE 150MG CAP,ORAL","SERTRALINE 150MG CAP,ORAL",CN609,T,T,115.50,01/01/2025,09/01/2025,Big4,Compliant
V797D-60657,Almatica LLC.,09/01/2016,09/01/2025,52427-0667-30,,30,"LORAZEPAM 3MG CAP,SA",LOREEV 3MG XR CAP,CN302,T,T,300.75,01/01/2025,09/01/2025,Big4,Compliant
V797D-60657,Almatica LLC.,09/01/2016,09/01/2025,52427-0672-30,,30,"SERTRALINE 200MG CAP,ORAL","SERTRALINE 200MG CAP,ORAL",CN609,T,T,115.37,01/01/2025,09/01/2025,Big4,Compliant
V797D-60657,Almatica LLC.,09/01/2016,09/01/2025,52427-0691-30,,30,"CITALOPRAM HYDROBROMIDE 30MG CAP,ORAL","CITALOPRAM HYDROBROMIDE 30MG CAP,ORAL",CN609,T,T,115.17,01/01/2025,09/01/2025,Big4,Compliant
V797D-60657,Almatica LLC.,09/01/2016,09/01/2025,52427-0775-30,,30,"ZOLPIDEM TARTRATE 7.5MG CAP,ORAL","ZOLPIDEM TARTRATE 7.5MG CAP,ORAL",CN309,T,T,187.13,01/01/2025,09/01/2025,Big4,Compliant
V797D-60657,Almatica LLC.,09/01/2016,09/01/2025,52427-0803-90,,90,"GABAPENTIN (GRALISE) 300MG TAB,SA",GRALISE 300MG TAB,CN900,T,T,650.68,01/01/2025,09/01/2025,Big4,Compliant
V797D-60657,Almatica LLC.,09/01/2016,09/01/2025,52427-0804-60,,60,"GABAPENTIN (GRALISE) 450MG TAB,SA",GRALISE 450MG TAB,CN900,T,T,477.93,01/01/2025,09/01/2025,Big4,Compliant
V797D-60657,Almatica LLC.,09/01/2016,09/01/2025,52427-0805-01,,100,CARBIDOPA 12.5MG/ENTACAPONE 200MG/LEVODOPA 50MG TAB,STALEVO 50,CN500,T,T,572.38,01/01/2025,09/01/2025,Big4,Compliant
V797D-60657,Almatica LLC.,09/01/2016,09/01/2025,52427-0809-01,,100,CARBIDOPA 18.75MG/ENTACAPONE 200MG/LEVODOPA 75MG TAB,STALEVO 75,CN500,T,T,572.38,01/01/2025,09/01/2025,Big4,Compliant
V797D-60657,Almatica LLC.,09/01/2016,09/01/2025,52427-0816-01,,100,CARBIDOPA 25MG/ENTACAPONE 200MG/LEVODOPA 100MG TAB,STALEVO 100,CN500,T,T,572.38,01/01/2025,09/01/2025,Big4,Compliant
V797D-60657,Almatica LLC.,09/01/2016,09/01/2025,52427-0827-01,,100,CARBIDOPA 31.25MG/ENTACAPONE 200MG/LEVODOPA 125MG TAB,STALEVO 125,CN500,T,T,572.38,01/01/2025,09/01/2025,Big4,Compliant
V797D-60657,Almatica LLC.,09/01/2016,09/01/2025,52427-0850-60,,60,"GABAPENTIN (GRALISE) 750MG TAB,SA",GRALISE 750MG TAB,CN900,T,T,716.89,01/01/2025,09/01/2025,Big4,Compliant
V797D-60657,Almatica LLC.,09/01/2016,09/01/2025,52427-0890-60,,60,"GABAPENTIN (GRALISE) 900MG TAB,SA",GRALISE 900MG TAB,CN900,T,T,716.89,01/01/2025,09/01/2025,Big4,Compliant
V797D-60712,R-Pharm US LLC,09/01/2016,03/31/2026,70020-1910-01,,1,IXABEPILONE 15MG/VIL INJ,IXEMPRA KIT 15MG INJ OUTER CARTON,AN900,T,T,1358.89,01/01/2025,03/31/2026,Big4,Compliant
V797D-60712,R-Pharm US LLC,09/01/2016,03/31/2026,70020-1911-01,,1,IXABEPILONE 45MG/VIL INJ,IXEMPRA KIT 45MG INJ OUTER CARTON,AN900,T,T,4082.46,01/01/2025,03/31/2026,Big4,Compliant
V797D-60730,"Nielsen BioSciences, Inc.",06/15/2016,06/01/2025,59584-0140-01,,1ML,"ALLERGENIC EXTRACT,COCCIDIOIDES IMMITIS 1.27MCG/0.1ML INJ,1ML",SPHERUSOL,IM900,T,F,781.26,01/01/2025,06/01/2025,Big4,Compliant
V797D-70039,"Valneva USA, Inc.",12/15/2016,04/30/2025,42515-0002-01,,0.5ML,"JAPANESE ENCEPHALITIS VIRUS VACCINE (PF) INJ,SUSP",IXIARO  6MCG,IM100,T,F,215.29,01/01/2025,04/30/2025,Big4,Compliant
V797D-70039,"Valneva USA, Inc.",12/15/2016,04/30/2025,42515-0003-01,,0.5ML,"CHIKUNGUNYA VACCINE LIVE INJ,LYPHL",IXCHIQ INJ,IM100,T,T,183.96,01/01/2025,04/30/2025,Big4,Compliant
V797D-70080,Neos Therapeutics Brands,02/01/2017,07/31/2025,23594-0101-05,,480ML,"CARBINOXAMINE MALEATE 4MG/5ML SUSP,SA","KARBINAL 4MG/5ML SUSP,SA",AH102,T,T,339.79,01/01/2025,07/31/2025,Big4,Compliant
V797D-70080,Neos Therapeutics Brands,02/01/2017,07/31/2025,70165-0005-30,,5X6,"AMPHETAMINE 3.1MG 24HR TAB,ORAL DISINTEGRATING,SA",ADZENYS XR-ODT 3.1MG TAB,CN801,T,T,283.41,01/01/2025,07/31/2025,Big4,Compliant
V797D-70080,Neos Therapeutics Brands,02/01/2017,07/31/2025,70165-0010-30,,5X6,"AMPHETAMINE 6.3MG 24HR TAB,ORAL DISINTEGRATING,SA",ADZENYS XR-ODT 6.3MG TAB,CN801,T,T,307.45,01/01/2025,07/31/2025,Big4,Compliant
V797D-70080,Neos Therapeutics Brands,02/01/2017,07/31/2025,70165-0015-30,,5X6,"AMPHETAMINE 9.4MG 24HR TAB,ORAL DISINTEGRATING,SA",ADZENYS XR-ODT 9.4MG TAB,CN801,T,T,308.14,01/01/2025,07/31/2025,Big4,Compliant
V797D-70080,Neos Therapeutics Brands,02/01/2017,07/31/2025,70165-0020-30,,5X6,"AMPHETAMINE 12.5MG 24HR TAB,ORAL DISINTEGRATING,SA",ADZENYS XR-ODT 12.5MG TAB,CN801,T,T,315.52,01/01/2025,07/31/2025,Big4,Compliant
V797D-70080,Neos Therapeutics Brands,02/01/2017,07/31/2025,70165-0025-30,,5X6,"AMPHETAMINE 15.7MG 24HR TAB,ORAL DISINTEGRATING,SA",ADZENYS XR-ODT 15.7MG TAB,CN801,T,T,308.09,01/01/2025,07/31/2025,Big4,Compliant
V797D-70080,Neos Therapeutics Brands,02/01/2017,07/31/2025,70165-0030-30,,5X6,"AMPHETAMINE 18.8MG 24HR TAB,ORAL DISINTEGRATING,SA",ADZENYS XR-ODT 18.8MG TAB,CN801,T,T,314.22,01/01/2025,07/31/2025,Big4,Compliant
V797D-70080,Neos Therapeutics Brands,02/01/2017,07/31/2025,70165-0100-30,,30,"METHYLPHENIDATE 8.6MG TAB,ORAL DISINTEGRATING,SA",CONTEMPLA XR ODT 8.6MG TAB,CN802,T,T,323.88,01/01/2025,07/31/2025,Big4,Compliant
V797D-70080,Neos Therapeutics Brands,02/01/2017,07/31/2025,70165-0200-30,,30,"METHYLPHENIDATE 17.3MG TAB,ORAL DISINTEGRATING,SA",CONTEMPLA XR ODT 17.3MG TAB,CN802,T,T,322.46,01/01/2025,07/31/2025,Big4,Compliant
V797D-70080,Neos Therapeutics Brands,02/01/2017,07/31/2025,70165-0300-30,,30,"METHYLPHENIDATE 25.9MG TAB,ORAL DISINTEGRATING,SA",CONTEMPLA XR ODT 25.9MG TAB,CN802,T,T,321.21,01/01/2025,07/31/2025,Big4,Compliant
V797D-70098,Aprecia Pharmaceuticals Company,03/01/2017,02/28/2026,43485-0101-60,,60,"LEVETIRACETAM 250MG TAB,SUSP,ORAL,UD",SPRITAM TABLETS FOR ORAL SUSPENSION 250MG,CN400,T,T,408.01,01/01/2025,02/28/2026,Big4,Compliant
V797D-70098,Aprecia Pharmaceuticals Company,03/01/2017,02/28/2026,43485-0102-60,,60,"LEVETIRACETAM 500MG TAB,SUSP,ORAL,UD",SPRITAM TABLETS FOR ORAL SUSPENSION 500MG,CN400,T,T,390.36,01/01/2025,02/28/2026,Big4,Compliant
V797D-70098,Aprecia Pharmaceuticals Company,03/01/2017,02/28/2026,43485-0103-60,,60,"LEVETIRACETAM 750MG TAB,SUSP,ORAL,UD",SPRITAM TABLETS FOR ORAL SUSPENSION 750MG,CN400,T,T,384.79,01/01/2025,02/28/2026,Big4,Compliant
V797D-70098,Aprecia Pharmaceuticals Company,03/01/2017,02/28/2026,43485-0104-60,,60,"LEVETIRACETAM 1000MG TAB,SUSP,ORAL,UD",SPRITAM TABLETS FOR ORAL SUSPENSION 1000MG,CN400,T,T,393.04,01/01/2025,02/28/2026,Big4,Compliant
V797D-70134,Alvogen Inc,04/15/2017,09/01/2025,47781-0303-01,,100,NITROFURANTOIN MACROCRYSTALLINE 100MG CAP,NITROFURANTOIN MACROCRYSTALLINE 100MG CAP,AM600,T,T,6.13,01/01/2025,09/01/2025,Big4,Compliant
V797D-70134,Alvogen Inc,04/15/2017,09/01/2025,47781-0577-01,,100,METHENAMINE HIPPURATE 1GM TAB,METHENAMINE HIPPURATE 1GM TAB,AM550,T,T,30.72,01/01/2025,09/01/2025,Big4,Compliant
V797D-70134,Alvogen Inc,04/15/2017,09/01/2025,47781-0652-89,,2.48ML,"TERIPARATIDE 250MCG/ML (620MCG) INJ,PEN,2.48ML","TERIPARATIDE 250MCG/ML (620MCG) PEN,2.48ML",HS600,T,T,1619.33,01/01/2025,09/01/2025,Big4,Compliant
V797D-70174,Sarepta Therapeutics Inc.,06/01/2017,05/31/2025,60923-0227-02,,1X2ML,CASIMERSEN 100MG/2ML VIAL,AMONDYS-45,MS900,T,F,1197.56,01/01/2025,05/31/2025,Big4,Compliant
V797D-70174,Sarepta Therapeutics Inc.,06/01/2017,05/31/2025,60923-0284-10,,1X10ML,"ETEPLIRSEN 50MG/ML INJ,SOLN",EXONDYS 51 500MG INJ,MS900,T,F,6110.55,01/01/2025,05/31/2025,Big4,Compliant
V797D-70174,Sarepta Therapeutics Inc.,06/01/2017,05/31/2025,60923-0363-02,,1X2ML,"ETEPLIRSEN 50MG/ML INJ,SOLN",EXONDYS 51  100MG INJ,MS900,T,F,1205.50,01/01/2025,05/31/2025,Big4,Compliant
V797D-70174,Sarepta Therapeutics Inc.,06/01/2017,05/31/2025,60923-0465-02,,1X2ML,"GOLODIRSEN 100 MG/2ML, VIAL",VYONDYS 53  100MG INJ,MS900,T,F,1197.46,01/01/2025,05/31/2025,Big4,Compliant
V797D-70174,Sarepta Therapeutics Inc.,06/01/2017,05/31/2025,60923-0503-12,,12X10ML,DELANDISTROGENE MOXEPARVC-ROKL 1.33X10^13 VG/ML,ELEVIDYS,XX000,T,F,2503860.10,01/01/2025,05/31/2025,Big4,Compliant
V797D-70174,Sarepta Therapeutics Inc.,06/01/2017,05/31/2025,60923-0505-14,,14X10ML,DELANDISTROGENE MOXEPARVC-ROKL 1.33X10^13 VG/ML,ELEVIDYS,XX000,T,F,2383115.58,01/01/2025,05/30/2025,Big4,Compliant
V797D-70174,Sarepta Therapeutics Inc.,06/01/2017,05/31/2025,60923-0506-15,,15X10ML,DELANDISTROGENE MOXEPARVC-ROKL 1.33X10^13 VG/ML,ELEVIDYS,XX000,T,F,2400225.13,01/01/2025,05/31/2025,Big4,Compliant
V797D-70174,Sarepta Therapeutics Inc.,06/01/2017,05/31/2025,60923-0507-16,,16X10ML,DELANDISTROGENE MOXEPARVC-ROKL 1.33X10^13 VG/ML,ELEVIDYS,XX000,T,F,2395336.68,01/01/2025,05/31/2025,Big4,Compliant
V797D-70174,Sarepta Therapeutics Inc.,06/01/2017,05/31/2025,60923-0508-17,,17X10ML,DELANDISTROGENE MOXEPARVC-ROKL 1.33X10^13 VG/ML,ELEVIDYS,XX000,T,F,2395336.68,01/01/2025,05/31/2025,Big4,Compliant
V797D-70174,Sarepta Therapeutics Inc.,06/01/2017,05/31/2025,60923-0509-18,,18X10ML,DELANDISTROGENE MOXEPARVC-ROKL 1.33X10^13 VG/ML,ELEVIDYS,XX000,T,F,2407557.79,01/01/2025,05/31/2025,Big4,Compliant
V797D-70174,Sarepta Therapeutics Inc.,06/01/2017,05/31/2025,60923-0510-19,,19X10ML,DELANDISTROGENE MOXEPARVC-ROKL 1.33X10^13 VG/ML,ELEVIDYS,XX000,T,F,2403484.09,01/01/2025,05/31/2025,Big4,Compliant
V797D-70174,Sarepta Therapeutics Inc.,06/01/2017,05/31/2025,60923-0511-20,,20X10ML,DELANDISTROGENE MOXEPARVC-ROKL 1.33X10^13 VG/ML,ELEVIDYS,XX000,T,F,2413668.34,01/01/2025,05/31/2025,Big4,Compliant
V797D-70174,Sarepta Therapeutics Inc.,06/01/2017,05/31/2025,60923-0512-21,,21X10ML,DELANDISTROGENE MOXEPARVC-ROKL 1.33X10^13 VG/ML,ELEVIDYS,XX000,T,F,2405113.57,01/01/2025,05/31/2025,Big4,Compliant
V797D-70174,Sarepta Therapeutics Inc.,06/01/2017,05/31/2025,60923-0513-22,,22X10ML,DELANDISTROGENE MOXEPARVC-ROKL 1.33X10^13 VG/ML,ELEVIDYS,XX000,T,F,2391262.98,01/01/2025,05/31/2025,Big4,Compliant
V797D-70174,Sarepta Therapeutics Inc.,06/01/2017,05/31/2025,60923-0514-23,,23X10ML,DELANDISTROGENE MOXEPARVC-ROKL 1.33X10^13 VG/ML,ELEVIDYS,XX000,T,F,2399410.38,01/01/2025,05/31/2025,Big4,Compliant
V797D-70174,Sarepta Therapeutics Inc.,06/01/2017,05/31/2025,60923-0516-25,,25X10ML,DELANDISTROGENE MOXEPARVC-ROKL 1.33X10^13 VG/ML,ELEVIDYS,XX000,T,F,2444221.11,01/01/2025,05/31/2025,Big4,Compliant
V797D-70174,Sarepta Therapeutics Inc.,06/01/2017,05/31/2025,60923-0517-26,,26X10ML,DELANDISTROGENE MOXEPARVC-ROKL 1.33X10^13 VG/ML,ELEVIDYS,XX000,T,F,2395336.68,11/05/2024,05/31/2025,Big4,Compliant
V797D-70174,Sarepta Therapeutics Inc.,06/01/2017,05/31/2025,60923-0518-27,,27X10ML,DELANDISTROGENE MOXEPARVC-ROKL 1.33X10^13 VG/ML,ELEVIDYS,XX000,T,F,2453782.91,01/01/2025,05/31/2025,Big4,Compliant
V797D-70174,Sarepta Therapeutics Inc.,06/01/2017,05/31/2025,60923-0519-28,,28X10ML,DELANDISTROGENE MOXEPARVC-ROKL 1.33X10^13 VG/ML,ELEVIDYS,XX000,T,F,2395336.68,01/01/2025,05/31/2025,Big4,Compliant
V797D-70174,Sarepta Therapeutics Inc.,06/01/2017,05/31/2025,60923-0520-29,,29X10ML,DELANDISTROGENE MOXEPARVC-ROKL 1.33X10^13 VG/ML,ELEVIDYS,XX000,T,F,2395336.68,01/01/2025,05/31/2025,Big4,Compliant
V797D-70174,Sarepta Therapeutics Inc.,06/01/2017,05/31/2025,60923-0521-30,,30X10ML,DELANDISTROGENE MOXEPARVC-ROKL 1.33X10^13 VG/ML,ELEVIDYS,XX000,T,F,2395336.68,01/01/2025,05/31/2025,Big4,Compliant
V797D-70174,Sarepta Therapeutics Inc.,06/01/2017,05/31/2025,60923-0522-31,,31X10ML,DELANDISTROGENE MOXEPARVC-ROKL 1.33X10^13 VG/ML,ELEVIDYS,XX000,T,F,2444221.11,01/28/2025,05/31/2025,Big4,Compliant
V797D-70174,Sarepta Therapeutics Inc.,06/01/2017,05/31/2025,60923-0523-32,,32X10ML,DELANDISTROGENE MOXEPARVC-ROKL 1.33X10^13 VG/ML,ELEVIDYS,XX000,T,F,2444221.11,01/28/2025,05/31/2025,Big4,Compliant
